generation,best_fitness
723,1632.8223876953125
724,1624.814208984375
725,1638.54541015625
726,1623.4090576171875
727,1627.7994384765625
728,1639.4183349609375
729,1620.5560302734375
730,1645.3699951171875
731,1652.870361328125
732,1649.4364013671875
733,1645.28857421875
734,1649.06298828125
735,1647.436767578125
736,1669.7073974609375
737,1663.361083984375
738,1667.303466796875
739,1662.3365478515625
740,1667.472412109375
741,1644.3331298828125
742,1623.497802734375
743,1654.4796142578125
744,1656.33349609375
745,1663.27294921875
746,1645.6116943359375
747,1649.3516845703125
748,1648.1859130859375
749,1661.830078125
750,1649.0977783203125
751,1639.1507568359375
752,1642.6357421875
753,1617.832763671875
754,1600.4791259765625
755,1620.264892578125
756,1608.0152587890625
757,1602.6492919921875
758,1602.1331787109375
759,1608.5313720703125
760,1612.449462890625
761,1631.7869873046875
762,1628.2972412109375
763,1626.1868896484375
764,1592.3690185546875
765,1599.0865478515625
766,1638.245849609375
767,1631.3778076171875
768,1613.440673828125
769,1624.28125
770,1620.63232421875
771,1593.9271240234375
772,1593.5086669921875
773,1599.533203125
774,1596.7470703125
775,1619.6241455078125
776,1627.5223388671875
777,1626.49072265625
778,1597.8138427734375
779,1590.371337890625
780,1626.2388916015625
781,1632.404296875
782,1611.17333984375
783,1614.08251953125
784,1638.33203125
785,1636.253173828125
786,1624.3438720703125
787,1649.10595703125
788,1629.874267578125
789,1662.4144287109375
790,1658.1134033203125
791,1629.4892578125
792,1629.322998046875
793,1643.1136474609375
794,1641.3013916015625
795,1646.751953125
796,1625.736328125
797,1632.3701171875
798,1637.4769287109375
799,1652.36083984375
800,1612.4837646484375
801,1626.1055908203125
802,1616.7869873046875
803,1610.056884765625
804,1611.0736083984375
805,1587.2313232421875
806,1582.9034423828125
807,1565.36279296875
808,1607.7607421875
809,1607.1939697265625
810,1618.775146484375
811,1596.856201171875
812,1576.65380859375
813,1628.4036865234375
814,1610.81103515625
815,1575.1378173828125
816,1583.12158203125
817,1596.520751953125
818,1611.28564453125
819,1595.1417236328125
820,1580.1839599609375
821,1590.8553466796875
822,1572.998046875
823,1544.0074462890625
824,1554.696533203125
825,1567.9580078125
826,1579.2396240234375
827,1597.4339599609375
828,1608.6556396484375
829,1595.939208984375
830,1582.6136474609375
831,1602.2032470703125
832,1588.011962890625
833,1599.5672607421875
834,1655.1292724609375
835,1583.796142578125
836,1559.9932861328125
837,1580.1484375
838,1564.99267578125
839,1578.172119140625
840,1578.0567626953125
841,1560.29052734375
842,1556.6734619140625
843,1571.50830078125
844,1557.455322265625
845,1557.726806640625
846,1542.9617919921875
847,1560.525634765625
848,1559.857421875
849,1551.57470703125
850,1526.716064453125
851,1529.35400390625
852,1527.5289306640625
853,1559.52734375
854,1542.02734375
855,1531.849609375
856,1533.56298828125
857,1544.0269775390625
858,1533.9609375
859,1519.9095458984375
860,1514.664306640625
861,1514.71630859375
862,1534.0673828125
863,1524.542236328125
864,1521.745361328125
865,1499.659423828125
866,1543.9046630859375
867,1514.1219482421875
868,1554.7127685546875
869,1529.4300537109375
870,1526.2869873046875
871,1542.8597412109375
872,1543.400390625
873,1549.3260498046875
874,1573.7904052734375
875,1553.6966552734375
876,1557.99609375
877,1553.1004638671875
878,1498.0770263671875
879,1538.904296875
880,1535.4971923828125
881,1521.806884765625
882,1509.2364501953125
883,1506.447998046875
