generation,best_fitness,avg_fitness,phenotypic_entropy,genotypic_entropy,fitness_variance,genotypic_variance
84,48.892879486083984,49.82749252319336,0.6579747307550627,0.4737748276285188,0.5202319511116366,337.63658709147126
85,48.86540603637695,49.659964904785156,0.3884950225608423,0.4726488667504841,1.0434573297533556,336.4430620097153
86,48.53314971923828,49.40933288574219,0.6310909472745828,0.484501952776173,0.5414035358270398,329.91616860527745
87,48.48618698120117,49.389193267822264,0.10185764172235327,0.4852056161188266,5.75733339880968,347.1621650768515
88,48.173545837402344,49.06114429473877,0.6266491797273243,0.4724872501131398,0.5027466412400521,348.7150580441787
89,48.07718276977539,48.87828964233398,0.6072613054229841,0.4692616714766889,0.6534580016990426,313.7843486942848
90,47.890018463134766,48.657951011657715,0.8009142398066187,0.48565753750031954,0.2909453672502699,365.58472851642676
91,47.7598762512207,48.75019939422607,0.3063903209935592,0.4924403236651317,2.682131028858087,420.1344955901758
92,47.46873474121094,48.56919425964355,0.25729270662460324,0.48316870236060233,3.276642249732691,463.12867707266406
93,47.13090896606445,48.17844131469727,0.581878816887628,0.46562033832052907,0.8399556509431217,439.313385290715
94,47.065704345703125,48.197085762023924,0.471690591007108,0.4658567984186534,2.092086485716681,474.2762675713637
95,47.065704345703125,48.05519351959229,0.3141149051000107,0.46396781614950455,3.1317263103682134,418.84375711899077
96,46.82862091064453,47.83995819091797,0.25731515759031903,0.463221619929604,3.4927012635808206,412.99493435421886
97,46.484500885009766,47.52814975738525,0.2951666279763104,0.4634496626958735,2.1140910454819952,443.1021977454213
98,46.413455963134766,47.3746170425415,0.48631344669385784,0.4614133111866268,1.3110453083534654,512.1160424817006
99,46.26481628417969,47.05886405944824,0.5971660596820099,0.459807624433775,0.42901580421691177,578.1553653092144
100,45.96421813964844,46.97885814666748,0.5353563722948782,0.4676283537807677,1.2757931924533608,558.4655345272578
101,45.882450103759766,46.97625495910645,0.18734163005905344,0.46377187529161085,6.068897424983379,485.4768869589445
102,45.665164947509766,46.62978012084961,0.3490874476587153,0.45604341945585225,1.9691253234095873,530.2326077936378
103,45.665164947509766,46.40504978179931,0.18734163005905344,0.4526160047054335,2.6049045617982203,430.27401252613566
104,45.56990051269531,46.25709041595459,0.2913783461254829,0.4614097464899608,1.5538776443035152,512.3297095390378
105,45.34633255004883,46.091485557556155,0.6476699839670595,0.4558609652967826,0.45567633159688414,505.85355537502073
106,45.30794906616211,45.97682415008545,0.5883186418851183,0.46152161172230943,0.5450336509183675,431.64508986168227
107,45.0804328918457,45.735733909606935,0.6531748335891072,0.4648997170354912,0.30790429777286915,390.6587689575113
108,44.852622985839844,45.612610206604,0.5903724532208872,0.4662440182768124,0.4690724724650776,440.4396524370597
109,44.5678825378418,45.45080253601074,0.7438296781559518,0.47780437538651027,0.2763356167247926,474.4314774330381
110,44.5678825378418,45.7442488861084,0.2802195510643502,0.4664631396883597,4.454687437027105,567.9498729881915
111,44.3120231628418,45.26950275421142,0.5847160060354739,0.4773169145667255,1.027066829099918,552.9680638357077
112,44.17694091796875,45.05146705627441,0.6204610748786928,0.4765764657284354,0.7994024094015417,471.56103165173164
